"","Domain","Phylum","Class","Order","Family","Genus","Species"
"OTU_2568","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","Unclassified_Rhodothermaceae","Unclassified_Rhodothermaceae"
"OTU_2569","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Unclassified_Cyclobacteriaceae","Unclassified_Cyclobacteriaceae"
"OTU_2571","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_2572","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_2573","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales","Unclassified_Phycisphaerales"
"OTU_2574","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_2575","Bacteria","NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j","Unclassified_NB1-j"
"OTU_2576","Bacteria","Planctomycetota","Phycisphaerae","CCM11a","Unclassified_CCM11a","Unclassified_CCM11a","Unclassified_CCM11a"
"OTU_2577","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteria group 13","Unclassified_Acidobacteria group 13","Unclassified_Acidobacteria group 13","Unclassified_Acidobacteria group 13"
"OTU_2578","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteria group 2","Unclassified_Acidobacteria group 2","Unclassified_Acidobacteria group 2","Unclassified_Acidobacteria group 2"
"OTU_2579","Archaea","Nanoarchaeota","Nanoarchaeia","Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales","Unclassified_Woesearchaeales"
"OTU_2580","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_2581","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Unclassified_Phycisphaeraceae","Unclassified_Phycisphaeraceae"
"OTU_2582","Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","Unclassified_PAUC26f","Unclassified_PAUC26f","Unclassified_PAUC26f"
"OTU_2584","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_2585","Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Unclassified_Dadabacteriales","Unclassified_Dadabacteriales","Unclassified_Dadabacteriales"
"OTU_2586","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_2587","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_2588","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19 marine sediment group","Unclassified_Urania-1B-19 marine sediment group"
"OTU_2589","Bacteria","Planctomycetota","Phycisphaerae","Unclassified_Phycisphaerae","Unclassified_Phycisphaerae","Unclassified_Phycisphaerae","Unclassified_Phycisphaerae"
"OTU_2590","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria","Unclassified_Alphaproteobacteria"
"OTU_2591","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Unclassified_Cryomorphaceae","Unclassified_Cryomorphaceae"
"OTU_2592","Bacteria","Chloroflexi","Dehalococcoidia","SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade","Unclassified_SAR202 clade"
"OTU_2593","Archaea","Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota","Unclassified_Bathyarchaeota"
"OTU_2594","Bacteria","Planctomycetota","OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190","Unclassified_OM190"
"OTU_2596","Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","Unclassified_SG8-4","Unclassified_SG8-4"
