Age,OTU_3_Median,OTU_3_LowerQuantile,OTU_3_UpperQuantile,OTU_16_Median,OTU_16_LowerQuantile,OTU_16_UpperQuantile,hzo_Median,hzo_LowerQuantile,hzo_UpperQuantile
46836,3.6397135842716644,1.3879730016126182,6.300861545595992,1.0,1.0,1.0,2501.8782442578427,2339.2930263513645,2666.631265069741
46886,3.683316382109399,1.4074292844280905,6.373001133914581,1.0,1.0,1.0,2501.8614571563066,2338.19677513628,2666.610011242691
46936,3.7282860849088215,1.4282674557175372,6.237397316753858,1.0,1.0,1.0,2501.8446377091777,2338.1857885095865,2666.5873203471765
46986,3.5620823485866104,1.4492196904626657,6.308803804147738,1.0,1.0,1.0,2501.82785158802,2339.2572017634175,2666.5661100769507
47036,3.6022761351811923,1.4674500154087442,6.16406747890813,1.0,1.0,1.0,2501.811001943774,2339.2474404738277,2666.542077566653
47086,3.6430476679564063,1.4862638381151523,6.231188263765912,1.0,1.0,1.0,2502.877873034339,2339.237323871537,2666.5184221971404
47136,3.6836341290239303,1.5048907466877108,6.2981261878273935,1.0,1.0,1.0,2502.861056729384,2339.2249387672905,2666.4971746914775
47186,3.7250263784213287,1.5243314653754092,6.365860274076432,1.0,1.0,1.0,2502.8443079487743,2339.2103553705,2666.478260527049
47236,3.543967250707207,1.3213189498383506,6.211145211749834,1.0,1.0,1.0,2502.827564745073,2339.1955904143497,2666.4595390757963
47286,3.583244634316528,1.3386456012191537,6.276763474033377,1.0,1.0,1.0,2502.8106702971227,2339.185749298748,2666.435591295498
47336,3.6222122733211504,1.3556594274919795,6.342075688316155,1.0,1.0,1.0,2502.7937485034363,2339.1767984387857,2666.410698568087
47386,3.660724365210022,1.3722131760959393,6.4069377921469215,1.0,1.0,1.0,2502.776819442028,2339.168084183531,2666.385554700525
47436,3.6995257403421458,1.3890590849520343,6.241039061271268,1.0,1.0,1.0,2502.759876336067,2339.1598271564953,2666.359925515639
47486,3.738188710539968,1.4057652123951183,6.303854558499302,1.0,1.0,1.0,2502.742943957748,2339.151220885132,2666.334667030364
47536,3.7773269165966945,1.4229513020606956,6.367140092586293,1.0,1.0,1.0,2502.7260223113844,2339.1422652289752,2666.3097793937936
47586,3.5786923983444394,1.439996189083333,6.430287344025914,1.0,1.0,1.0,2502.7091113987217,2339.1329601312486,2666.2852626661947
47636,3.6152219723603394,1.4567651615924888,6.253335852187712,1.0,1.0,1.0,2502.69221121893,2339.1233056189308,2666.261116818929
47686,3.6515426712893064,1.4733233912792103,6.313810680190535,1.0,1.0,1.0,2502.6753217686087,2339.1133018027244,2666.237341734493
47736,3.724952600401193,1.5072108252166914,6.43552588118225,1.0,1.0,1.0,2502.6584430417906,2339.1029488769254,2666.2139372066563
47786,3.7229559114855637,1.5052007109552534,6.43354560102261,1.0,1.0,1.0,2502.6414904989,2339.0949990743866,2666.1879819234136
47836,3.6732256022256498,1.4944968010392394,6.505573043767983,1.0,1.0,1.0,2502.6246123922315,2339.0846259592777,2666.1645988251857
47886,3.6296607871714723,1.4928385823144206,6.478757060314209,1.0,1.0,1.0,2502.6077737609294,2339.072967701713,2666.1425798201453
47936,3.6238024188488276,1.4894516629083812,6.469603426769423,1.0,1.0,1.0,2502.590837579504,2339.0644852425726,2666.117189916435
47986,3.808062390492901,1.3911919574982539,6.410845933717906,1.0,1.0,1.0,2502.5739362221934,2337.9719613355173,2666.0930033793516
48036,3.7984045954505405,1.470841255726961,6.513895158461383,1.0,1.0,1.0,2502.557069678891,2337.961252278381,2667.152887079401
48086,3.773121371468219,1.550971346109341,6.399298674165075,1.0,1.0,1.0,2502.5401363091682,2337.952733642789,2666.0447271159005
48136,3.7412690399664332,1.4701662235065327,6.455513869394119,1.0,1.0,1.0,2502.523326194558,2337.940174978522,2666.0236935210146
48186,3.7212678082144324,1.427175000820583,6.456532309337868,1.0,1.0,1.0,2502.5063736925185,2337.9322834577706,2665.9977396494064
48236,3.755313980304989,1.446248345371733,6.45648510041559,1.0,1.0,1.0,2502.489497741961,2337.9218827495497,2665.9744310567908
48286,3.744984451494051,1.4651113339887882,6.45502230815125,1.0,1.0,1.0,2502.4725510508306,2337.9138007601064,2665.9486779843787
48336,3.733427273767447,1.4402736397384066,6.4512389881722365,1.0,1.0,1.0,2502.455696315859,2337.902704652127,2665.926102508119
48386,3.719671977183619,1.4561901678946596,6.486149744092347,1.0,1.0,1.0,2502.4389105357072,2337.8893483583797,2666.9884727130343
48436,3.7464574199244542,1.4712968685984558,6.476650081515653,1.0,1.0,1.0,2502.421997980823,2337.8801474586494,2666.9638485029964
48486,3.7709663731080676,1.4444050496724175,6.5056963497780425,1.0,1.0,1.0,2502.4050855987334,2337.8709408950895,2666.939230302378
48536,3.7531313970052858,1.4579099838605756,6.531557318180461,1.0,1.0,1.0,2502.388173389431,2337.8617286679496,2666.914618110912
48586,3.7737412864277067,1.4701316345418456,6.514242424016059,1.0,1.0,1.0,2502.3712613529074,2337.8525107775035,2666.8900119283117
48636,3.7923171690332746,1.442261569089933,6.534048702300507,1.0,1.0,1.0,2502.3543494891537,2337.8432872240446,2666.8654117542633
48686,3.769955484454864,1.4528808354205267,6.550445063296069,1.0,1.0,1.0,2502.3374377981604,2337.834058007889,2666.8408175884324
48736,3.7846244364818267,1.462466644089894,6.563600155245943,1.0,1.0,1.0,2502.3205262799174,2337.8248231293746,2666.81622943046
48786,3.7971661590828947,1.4710296165353662,6.573522677607364,1.0,1.0,1.0,2502.3036149344125,2337.8155825888603,2666.791647279965
48836,3.8073975554604145,1.4783742147170673,6.580044389678686,1.0,1.0,1.0,2502.286703761635,2337.8063363867273,2666.767071136543
48886,3.8155570561777346,1.4483365250253124,6.583384138755951,1.0,1.0,1.0,2502.269792761573,2337.797084523379,2666.742500999767
48936,3.8215177874508983,1.4541684296542325,6.619294301210593,1.0,1.0,1.0,2502.2528819342133,2337.78782699924,2666.7179368691864
48986,3.825279127769026,1.4589006388056351,6.615486599830337,1.0,1.0,1.0,2502.235971279542,2337.778563814757,2666.6933787443268
49036,3.8274463732798356,1.4979527687965157,6.6436998354163865,1.0,1.0,1.0,2502.2191537717617,2337.76624748217,2666.6720600613535
49086,3.861037351101784,1.4999469686790894,6.666970849053393,1.0,1.0,1.0,2502.2022412163365,2337.7570466001707,2666.647435832502
49136,3.85847410983763,1.5017189142352747,6.652912413194708,1.0,1.0,1.0,2502.185223977954,2337.751276992865,2666.6191709630434
49186,3.8553992883137216,1.53923896429858,6.750599693332648,1.0,1.0,1.0,2502.1682979207385,2337.742518669563,2666.5940771719133
49236,3.929089481616569,1.5451628299939628,6.733709071760812,1.0,1.0,1.0,2502.1514219089777,2337.7321199674434,2666.5707238505124
49286,3.900152318547147,1.5334342960724883,6.740213945516738,1.0,1.0,1.0,2502.134444099463,2337.7250579695,2666.5438302294256
49336,3.9161965539878074,1.5244903053418035,6.748480269489654,1.0,1.0,1.0,2502.117547141041,2337.715345852376,2666.5197484297064
49386,3.9072477042763514,1.5270287938129297,6.751145623271608,1.0,1.0,1.0,2502.1007843470225,2337.701236124267,2666.5003325697785
49436,3.9204816291646156,1.5219776419224487,6.7440369559180535,1.0,1.0,1.0,2502.0838691239283,2337.692122682515,2666.4756155653413
49486,3.926840700775553,1.527767539138947,6.775740080219022,1.0,1.0,1.0,2502.066953983081,2337.6830065449167,2666.4509014212454
49536,3.9331125579555373,1.533435481913584,6.777174277708963,1.0,1.0,1.0,2502.0500389002577,2337.6738885053987,2666.426189295117
49586,3.9379063666864615,1.5383483854851905,6.776407881034307,1.0,1.0,1.0,2502.0331234165574,2337.6647836057587,2666.401463227356
49636,3.9412222383112296,1.5425062614282496,6.802341295075266,1.0,1.0,1.0,2502.01620801379,2337.655676053306,2666.376739974274
49686,3.9430603115247913,1.5459091509085476,6.796811693210795,1.0,1.0,1.0,2501.9992926919576,2337.6465658479797,2666.3520195359356
49736,3.9434207306830307,1.5485571010479335,6.817257086245147,1.0,1.0,1.0,2501.9823774510623,2337.637452989725,2666.3273019124003
49786,3.970115895560901,1.5504501649394427,6.834777622618489,1.0,1.0,1.0,2501.9654622911053,2337.628337478488,2666.302587103722
49836,3.9671588769331523,1.551588401656567,6.849373648569987,1.0,1.0,1.0,2501.948547212088,2337.6192193142247,2666.2778751099518
49886,3.9627247022622036,1.5519718762566386,6.861045515549793,1.0,1.0,1.0,2501.931632214012,2337.610098496891,2666.2531659311326
49936,3.98353812586338,1.5516006597782808,6.869793580118222,1.0,1.0,1.0,2501.9147172968783,2337.6009750264516,2666.2284595673045
49986,3.975787653311237,1.5504748292329062,6.875618203839676,1.0,1.0,1.0,2501.897802460687,2337.5918489028736,2666.2037560185013
50036,3.9925602082957665,1.5485944675902528,6.878519753171426,1.0,1.0,1.0,2501.8808877054407,2337.582720126129,2666.179055284752
50086,4.007131480183876,1.5715968701790675,6.904135805768544,1.0,1.0,1.0,2501.863973031139,2337.573588696196,2667.2352151577593
50136,3.9942269426647306,1.5678453211130572,6.926104735373002,1.0,1.0,1.0,2501.8470584377824,2337.564454613056,2667.2104688666186
50186,4.0047588669626695,1.5633395566227495,6.919514574205227,1.0,1.0,1.0,2501.8301439253714,2337.555317876696,2667.1857254085776
50236,4.01309033930957,1.5580796832341666,6.934553020039299,1.0,1.0,1.0,2501.8132294939064,2337.546178487107,2667.160984783645
50286,4.019221657406054,1.5762536156578737,6.945945747025161,1.0,1.0,1.0,2501.796315143388,2337.537036444287,2667.1362469918245
50336,4.023153123890588,1.5691235941862194,6.953693241887067,1.0,1.0,1.0,2501.7794008738147,2337.5278917482356,2667.111512033115
50386,4.048348333816668,1.5847031366839763,6.981259282784159,1.0,1.0,1.0,2501.762486685188,2337.5187443989594,2667.08677990751
50436,4.047518813461619,1.5757035865939526,6.981355578061559,1.0,1.0,1.0,2501.745572577506,2337.509594396469,2667.062050614998
50486,4.044490408942205,1.5886895054254517,7.000547052064222,1.0,1.0,1.0,2501.72865855077,2337.500441740779,2667.037324155563
50536,4.061640190053267,1.57782109037517,7.0153710112920855,1.0,1.0,1.0,2501.711744604978,2337.4912864319112,2667.0126005291827
50586,4.053852867324956,1.5882141949902793,7.025828052728361,1.0,1.0,1.0,2501.6948307401294,2337.4821284698896,2666.987879735831
50636,4.065520211857972,1.5754776214946347,7.031918776029948,1.0,1.0,1.0,2501.6779169562237,2337.4729678547446,2666.963161775476
50686,4.074773178819865,1.583859359333999,7.034063955815895,1.0,1.0,1.0,2502.7412181630443,2337.4646042587387,2666.937592760786
50736,4.081119234412469,1.5907841107555454,7.052779634070312,1.0,1.0,1.0,2502.7242255126475,2337.45619076601,2666.9120770256472
50786,4.084473304455205,1.596153905328355,7.066343658780769,1.0,1.0,1.0,2502.7072399894028,2337.4475861360274,2666.8867653862203
50836,4.084836671535642,1.5999693362222986,7.0747583432947865,1.0,1.0,1.0,2502.690261595906,2338.5188652749443,2666.861657916868
50886,4.102050521237262,1.6022310721477353,7.078026055867653,1.0,1.0,1.0,2502.673290333831,2338.5098260021773,2666.8367546654845
50936,4.096074363636203,1.6029398498361573,7.07614921216282,1.0,1.0,1.0,2502.6563257493926,2338.500608861467,2666.8120426373184
50986,4.106227354499126,1.6020964908774142,7.088245787514293,1.0,1.0,1.0,2502.639368136094,2338.4912060349166,2666.787530237272
51036,4.112671533438628,1.5997018872386113,7.094478800198349,1.0,1.0,1.0,2502.6224176522414,2338.481613305861,2666.7632219986217
51086,4.115408832027945,1.5957569993577183,7.1132427643290175,1.0,1.0,1.0,2502.605474295885,2337.3920041237943,2666.739117865543
51136,4.114441236100257,1.6082927022721298,7.125425445807431,1.0,1.0,1.0,2502.5885380641516,2337.3820775850904,2666.7152177557673
51186,4.127431370626556,1.600880535493771,7.131023272532664,1.0,1.0,1.0,2502.571608953247,2337.3719600787085,2666.691521560632
51236,4.118679486183066,1.5919089978025656,7.147342742803527,1.0,1.0,1.0,2502.5546869584573,2337.361651731061,2666.6680291451516
51286,4.140356238766845,1.6155641290175213,7.1565508396754325,1.0,1.0,1.0,2502.5377271443485,2337.352357628796,2666.643453721891
51336,4.157034171731925,1.6198205897693396,7.175157517595915,1.0,1.0,1.0,2502.5207573580706,2337.3433309619695,2666.6185927319752
51386,4.168642660011628,1.621901300704966,7.185801213075572,1.0,1.0,1.0,2502.5037875963635,2337.3343036361944,2666.593732445682
51436,4.1751818328379455,1.6218063294558194,7.204341591508666,1.0,1.0,1.0,2502.4868178592296,2337.3252756514207,2666.5688728630653
51486,4.176651818901456,1.6195357434628501,7.214195763058829,1.0,1.0,1.0,2502.4698481466703,2337.3162470075977,2666.54401398418
51536,4.188188620600425,1.6150896071344645,7.230499807110177,1.0,1.0,1.0,2502.4528782656625,2337.3072228812553,2666.5191502815446
51586,4.193932903570803,1.6232420692129301,7.237394466086445,1.0,1.0,1.0,2502.435907970507,2338.3775412218024,2666.494274719211
51636,4.193884816042034,1.62849554578104,7.24929226152142,1.0,1.0,1.0,2502.418937698446,2338.368475578653,2666.4693998182383
51686,4.203785419928565,1.6302595878965216,7.258079813988572,1.0,1.0,1.0,2502.401967449482,2338.3594093202796,2666.4445255786845
51736,4.207821617860269,1.6253393928378685,7.270109283597213,1.0,1.0,1.0,2502.3849972236176,2338.350342446629,2666.4196520006067
51786,4.211797544255863,1.6344982179899523,7.282022971173725,1.0,1.0,1.0,2502.3680270208542,2338.341274957648,2666.3947790840607
51836,4.215713229787446,1.6295405599203938,7.293820918379209,1.0,1.0,1.0,2502.3510568411943,2338.3322068532843,2666.369906829104
51886,4.233595679900149,1.638605337149025,7.305503166724453,1.0,1.0,1.0,2502.334086684639,2338.3231381334854,2666.3450352357922
51936,4.237362669264832,1.6476089813733903,7.317069757568169,1.0,1.0,1.0,2502.317116551191,2338.3140687982,2666.3201643041816
51986,4.241069514616855,1.6425811596181579,7.328520732115307,1.0,1.0,1.0,2502.3001464408517,2338.3049988473754,2666.295294034328
52036,4.24471624638343,1.6514909373026039,7.339856131415384,1.0,1.0,1.0,2502.2831763536233,2338.29592828096,2666.2704244262864
52086,4.248302894930914,1.646425899561399,7.35107599636087,1.0,1.0,1.0,2502.266206289508,2338.2868570989035,2666.245555480112
52136,4.265714985550008,1.6552419279648234,7.362180367685625,1.0,1.0,1.0,2502.2492362485073,2338.277785301154,2666.22068719586
52186,4.269153277840029,1.6501397709859769,7.3731692859633515,1.0,1.0,1.0,2502.2322662306233,2338.2687128876614,2666.195819573585
52236,4.272531582675049,1.658862167172947,7.384042791606123,1.0,1.0,1.0,2502.2152962358577,2338.259639858374,2666.170952613341
52286,4.275849930136723,1.6537229876677844,7.394800924862934,1.0,1.0,1.0,2502.1983262642125,2338.250566213243,2667.2246899997276
52336,4.292880752942413,1.6623518686903969,7.405443725931708,1.0,1.0,1.0,2502.181356285311,2338.2414927614004,2667.199771542931
52386,4.29605101977282,1.6571757694035973,7.415971237657265,1.0,1.0,1.0,2502.1643855104126,2338.2324405120194,2667.174830146953
52436,4.299161423992063,1.6657112574819515,7.426383496722819,1.0,1.0,1.0,2502.147414756758,2338.223387696773,2667.1498893631906
52486,4.302211995367605,1.6604983288289872,7.450368178289274,1.0,1.0,1.0,2502.13044402435,2338.214334315607,2667.1249491917024
52536,4.310639587264876,1.6619118376268525,7.456844122367908,1.0,1.0,1.0,2502.1134640415926,2338.205527330094,2667.099742441983
52586,4.314029751026898,1.6706544985414025,7.4672946461238086,1.0,1.0,1.0,2502.096458455781,2338.1974023168577,2665.995514594704
52636,4.3214738818056455,1.6738148898523115,7.466408928085241,1.0,1.0,1.0,2502.0794585137833,2338.189126972942,2665.9697900546244
52686,4.3288783874524,1.676923908625654,7.478915687175541,1.0,1.0,1.0,2502.0624642191383,2338.180701204072,2665.944227234205
52736,4.3362433684775725,1.6799816851695113,7.4913968400211575,1.0,1.0,1.0,2502.0454755748083,2338.1721249313746,2665.918826218242
52786,4.3435689392925125,1.6829883678140227,7.5038524607441195,1.0,1.0,1.0,2502.028492583174,2338.1633980914185,2665.893587074929
52836,4.350855228005268,1.672416655106706,7.516282632339932,1.0,1.0,1.0,2502.0115152460353,2338.1545206362443,2665.8685098558262
52886,4.344552867345881,1.6752996243698797,7.5286874465304505,1.0,1.0,1.0,2501.994543564612,2338.1454925333946,2665.8435945958286
52936,4.351738929830726,1.6781319913922494,7.527495394777953,1.0,1.0,1.0,2501.977577539539,2338.136313765925,2665.818841313153
52986,4.358886115921019,1.6809139739062746,7.539827645014674,1.0,1.0,1.0,2501.9606171708706,2338.1269843324167,2665.794250009324
53036,4.365994606297526,1.6836458060774908,7.552134805543658,1.0,1.0,1.0,2501.9436624580767,2338.117504246975,2665.769820669179
53086,4.3594263358597845,1.6863277381039319,7.564417001536444,1.0,1.0,1.0,2501.9267134000456,2338.107873539222,2665.7455532608687
53136,4.366435694065299,1.675299445699556,7.5766743659736715,1.0,1.0,1.0,2501.9097699950826,2338.098092254285,2666.7991561420695
53186,4.373406828150238,1.677859904691761,7.588906965270756,1.0,1.0,1.0,2501.892832240913,2338.0881604527676,2666.7751663434537
53236,4.380339375391243,1.6666650670231944,7.601114438353321,1.0,1.0,1.0,2501.8759001346807,2338.0780782107227,2666.7513393081385
